1712016000000,3503.80000000,3505.60000000,3501.60000000,3504.95000000,747.38710000,1712016299999,2619003.26987700,2635,321.90470000,1127989.00392100,0
1712016300000,3504.95000000,3505.40000000,3500.00000000,3501.19000000,555.56250000,1712016599999,1945992.14116000,2503,167.78170000,587669.40574400,0
1712016600000,3501.20000000,3503.87000000,3500.27000000,3502.61000000,417.92720000,1712016899999,1463665.25862300,1706,162.16460000,567952.38454400,0
1712016900000,3502.61000000,3504.57000000,3491.96000000,3493.81000000,1068.69790000,1712017199999,3737375.13324600,3637,466.01530000,1629501.72434100,0
1712017200000,3493.80000000,3495.60000000,3488.15000000,3493.67000000,1298.93180000,1712017499999,4534983.97365600,3829,509.93810000,1780155.37089800,0
1712017500000,3493.66000000,3498.11000000,3493.66000000,3495.40000000,718.00140000,1712017799999,2509850.29412200,2472,304.94480000,1065832.56158400,0
1712017800000,3495.41000000,3499.59000000,3476.53000000,3481.21000000,2415.20000000,1712018099999,8417842.32006000,6277,985.20290000,3432532.03371300,0
1712018100000,3481.20000000,3484.80000000,3476.60000000,3476.87000000,1396.97590000,1712018399999,4861719.80693700,4054,609.52120000,2121213.38032000,0
1712018400000,3476.86000000,3478.60000000,3470.42000000,3478.59000000,1505.37990000,1712018699999,5229354.27114200,4998,696.70150000,2420121.06604300,0
1712018700000,3478.60000000,3487.40000000,3474.40000000,3487.20000000,808.93110000,1712018999999,2816389.62955200,2946,461.39940000,1606825.32326300,0
1712019000000,3487.20000000,3492.79000000,3486.06000000,3489.80000000,639.82960000,1712019299999,2232401.18509600,3042,399.19140000,1392852.94917800,0
1712019300000,3489.81000000,3490.24000000,3486.19000000,3486.99000000,552.28200000,1712019599999,1926442.31579900,2072,286.99070000,1001072.73341500,0
1712019600000,3486.99000000,3495.38000000,3482.07000000,3494.16000000,1156.00270000,1712019899999,4032418.78303600,3552,676.33860000,2359668.03285100,0
1712019900000,3494.16000000,3502.99000000,3494.15000000,3498.01000000,1669.54500000,1712020199999,5842586.64271400,4517,825.60330000,2889276.62549700,0
1712020200000,3498.01000000,3502.73000000,3495.61000000,3500.01000000,891.71940000,1712020499999,3120413.92334900,2612,585.11940000,2047592.82871100,0
1712020500000,3500.01000000,3502.19000000,3491.59000000,3495.84000000,675.52200000,1712020799999,2362110.37098500,3110,264.73090000,925569.30816100,0
1712020800000,3495.83000000,3497.79000000,3493.12000000,3493.12000000,354.46960000,1712021099999,1239236.44671600,1603,156.43200000,546981.09405800,0
1712021100000,3493.13000000,3494.40000000,3491.03000000,3493.69000000,247.61530000,1712021399999,864908.47019200,1470,151.06570000,527665.46476100,0
1712021400000,3493.69000000,3494.92000000,3490.20000000,3491.01000000,656.49250000,1712021699999,2292745.07757700,2585,283.68240000,990620.11595600,0
1712021700000,3491.02000000,3496.21000000,3491.01000000,3496.21000000,342.15220000,1712021999999,1195519.05620000,1504,175.04610000,611689.18764100,0
1712022000000,3496.20000000,3496.80000000,3491.16000000,3496.80000000,309.47130000,1712022299999,1081461.08795600,1888,157.63500000,550870.66983000,0
1712022300000,3496.79000000,3498.00000000,3488.54000000,3490.20000000,428.72660000,1712022599999,1497780.32827200,2068,180.41300000,630306.28776600,0
1712022600000,3490.19000000,3493.62000000,3487.63000000,3493.28000000,611.70500000,1712022899999,2135014.74831600,2875,410.40150000,1432226.10033300,0
1712022900000,3493.28000000,3494.08000000,3489.80000000,3493.20000000,477.66530000,1712023199999,1668032.34415400,1962,258.99830000,904436.65484800,0
1712023200000,3493.21000000,3493.21000000,3486.46000000,3486.49000000,768.88140000,1712023499999,2682652.74906600,2480,234.03210000,816550.95845700,0
1712023500000,3486.50000000,3487.19000000,3482.11000000,3482.11000000,545.89770000,1712023799999,1902149.61884700,2107,209.33960000,729397.53057400,0
1712023800000,3482.11000000,3484.49000000,3478.92000000,3482.40000000,585.78950000,1712024099999,2039124.03674100,2644,242.56350000,844352.62687900,0
1712024100000,3482.40000000,3484.23000000,3479.80000000,3480.45000000,649.53020000,1712024399999,2261572.29427100,2601,302.94990000,1054843.99577100,0
1712024400000,3480.45000000,3480.80000000,3468.46000000,3472.40000000,1259.06100000,1712024699999,4376271.74209900,4275,535.26320000,1860717.60500400,0
1712024700000,3472.40000000,3472.41000000,3440.43000000,3442.17000000,4932.49400000,1712024999999,17042667.69773100,11641,1892.89140000,6538617.63646800,0
1712025000000,3442.16000000,3449.50000000,3426.47000000,3433.79000000,4959.19280000,1712025299999,17058571.60092100,10610,1905.45390000,6557014.35943700,0
1712025300000,3433.79000000,3434.20000000,3319.20000000,3337.77000000,20812.17340000,1712025599999,70351074.40173700,51404,7727.57340000,26097744.87522700,0
