1711965600000,3539.93000000,3547.19000000,3529.69000000,3546.45000000,6887.05320000,1711969199999,24375591.27920400,25841,3488.47590000,12347256.62859400,0
1711969200000,3546.45000000,3560.17000000,3535.90000000,3537.98000000,9837.34020000,1711972799999,34891599.85832300,32502,4784.35580000,16968732.75943900,0
1711972800000,3537.98000000,3559.56000000,3534.74000000,3558.01000000,9474.74850000,1711976399999,33632617.43120700,32352,4934.42330000,17515752.97295400,0
1711976400000,3558.01000000,3570.58000000,3546.81000000,3555.21000000,14480.52400000,1711979999999,51536858.73179600,42909,7789.30330000,27724814.80374500,0
1711980000000,3555.21000000,3557.54000000,3491.70000000,3508.49000000,30551.95140000,1711983599999,107682994.45501500,77972,14233.64470000,50175685.46674500,0
1711983600000,3508.50000000,3513.99000000,3437.23000000,3444.04000000,58240.90810000,1711987199999,202194311.82183800,123204,26413.50430000,91710853.20470500,0
1711987200000,3444.04000000,3463.67000000,3433.00000000,3444.99000000,27282.91700000,1711990799999,94196500.66564000,67893,12655.01150000,43691252.26338900,0
1711990800000,3444.99000000,3451.01000000,3413.71000000,3443.55000000,21969.87370000,1711994399999,75472765.58263900,58525,9848.08060000,33832788.75589600,0
1711994400000,3443.55000000,3448.96000000,3418.93000000,3446.83000000,13115.51150000,1711997999999,45046036.38101000,46044,6071.56410000,20854029.96193500,0
1711998000000,3446.82000000,3489.18000000,3442.49000000,3486.33000000,16109.91610000,1712001599999,55858232.52071300,48117,8256.78170000,28627529.29560900,0
1712001600000,3486.33000000,3497.38000000,3471.32000000,3495.99000000,10626.66130000,1712005199999,37007453.06756200,34352,5620.47700000,19576946.25804700,0
1712005200000,3495.99000000,3504.57000000,3484.44000000,3492.80000000,12688.95840000,1712008799999,44340252.79786500,34129,6164.44370000,21541989.24079300,0
1712008800000,3492.80000000,3514.88000000,3490.69000000,3504.21000000,7976.01330000,1712012399999,27929614.06349600,32328,4239.23490000,14845461.25255400,0
1712012400000,3504.21000000,3514.62000000,3501.88000000,3503.80000000,5679.86090000,1712015999999,19928809.25122100,21372,2794.89290000,9805975.53651400,0
1712016000000,3503.80000000,3505.60000000,3470.42000000,3486.99000000,12125.10640000,1712019599999,42295019.59927000,40171,5371.75630000,18733717.93696400,0
1712019600000,3486.99000000,3502.99000000,3482.07000000,3493.20000000,7821.08690000,1712023199999,27332227.27946700,29746,4125.46620000,14416902.37041300,0
1712023200000,3493.21000000,3493.21000000,3319.20000000,3366.19000000,69090.84790000,1712026799999,233869463.33281800,155348,29727.79190000,100524079.96133600,0
1712026800000,3366.18000000,3382.80000000,3352.50000000,3366.08000000,35218.69640000,1712030399999,118527899.64002400,85846,16576.03220000,55793746.54622000,0
1712030400000,3366.07000000,3382.74000000,3346.82000000,3362.96000000,17250.62280000,1712033999999,58044594.66120000,56323,7827.15680000,26342897.28047000,0
1712034000000,3362.95000000,3373.42000000,3337.25000000,3369.59000000,20867.83220000,1712037599999,69990639.51973600,56866,10391.52580000,34857244.68489700,0
1712037600000,3369.58000000,3388.58000000,3366.69000000,3382.38000000,14701.47460000,1712041199999,49647999.63619200,44645,7758.77600000,26201197.77032500,0
1712041200000,3382.38000000,3388.16000000,3362.37000000,3362.90000000,14454.54000000,1712044799999,48815532.29354900,38202,7479.55050000,25258304.87830800,0
1712044800000,3362.89000000,3371.62000000,3326.73000000,3335.21000000,22162.06650000,1712048399999,74287808.54965300,62044,11117.99470000,37278843.78344500,0
1712048400000,3335.20000000,3355.00000000,3310.16000000,3345.41000000,37141.20810000,1712051999999,123900091.37046500,87764,19834.98270000,66185400.19783200,0
1712052000000,3345.41000000,3350.00000000,3308.56000000,3328.12000000,21911.85640000,1712055599999,72980762.22530600,58748,10803.61970000,35988296.59818900,0
1712055600000,3328.12000000,3332.55000000,3276.72000000,3308.64000000,45323.45020000,1712059199999,149519377.34558700,99861,21243.13910000,70077217.40662400,0
1712059200000,3308.63000000,3324.26000000,3288.24000000,3297.03000000,24196.79520000,1712062799999,80093787.12899800,57442,12995.50530000,43023823.18649100,0
1712062800000,3297.03000000,3308.35000000,3235.00000000,3270.96000000,54974.00530000,1712066399999,179571378.90940900,111282,28440.44150000,92907052.19821200,0
1712066400000,3270.97000000,3317.85000000,3269.81000000,3293.26000000,37377.01780000,1712069999999,123392539.80077000,87807,20303.59100000,67023377.09540600,0
1712070000000,3293.25000000,3311.68000000,3232.00000000,3240.13000000,34824.80000000,1712073599999,113925305.97376700,83908,16240.55420000,53122706.04470900,0
1712073600000,3240.13000000,3269.80000000,3212.00000000,3261.54000000,46952.32370000,1712077199999,152138824.92210100,107358,20529.14830000,66530062.36832700,0
